datetime,dewptAvg,dewptHigh,dewptLow,heatindexAvg,heatindexHigh,heatindexLow,precipRate,precipTotal,pressureMax,pressureMin,pressureTrend,tempAvg,tempHigh,tempLow,windchillAvg,windchillHigh,windchillLow,windgustAvg,windgustHigh,windgustLow,windspeedAvg,windspeedHigh,windspeedLow
2019-08-31 03:15:02,32.6,32.6,32.6,61.2,61.2,61.2,0.0,0.0,29.82,29.82,,61.2,61.2,61.2,61.2,61.2,61.2,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-31 03:30:02,36.1,36.1,36.1,62.0,62.0,62.0,0.0,0.0,29.82,29.82,,62.0,62.0,62.0,62.0,62.0,62.0,8.0,8.0,8.0,3.0,3.0,3.0
2019-08-31 03:45:02,35.7,35.7,35.7,62.3,62.3,62.3,0.0,0.0,29.82,29.82,,62.3,62.3,62.3,62.3,62.3,62.3,6.0,6.0,6.0,2.0,2.0,2.0
2019-08-31 04:00:02,28.3,28.3,28.3,61.8,61.8,61.8,0.0,0.0,29.82,29.82,,61.8,61.8,61.8,61.8,61.8,61.8,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-31 04:15:02,28.1,28.1,28.1,60.6,60.6,60.6,0.0,0.0,29.82,29.82,,60.6,60.6,60.6,60.6,60.6,60.6,4.0,4.0,4.0,3.0,3.0,3.0
2019-08-31 04:30:02,28.8,28.8,28.8,58.6,58.6,58.6,0.0,0.0,29.82,29.82,,58.6,58.6,58.6,58.6,58.6,58.6,6.0,6.0,6.0,4.0,4.0,4.0
2019-08-31 04:45:02,30.1,30.1,30.1,57.6,57.6,57.6,0.0,0.0,29.82,29.82,,57.6,57.6,57.6,57.6,57.6,57.6,5.0,5.0,5.0,3.0,3.0,3.0
2019-08-31 05:00:02,31.6,31.6,31.6,57.0,57.0,57.0,0.0,0.0,29.82,29.82,,57.0,57.0,57.0,57.0,57.0,57.0,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-31 05:15:02,35.8,35.8,35.8,57.6,57.6,57.6,0.0,0.0,29.82,29.82,,57.6,57.6,57.6,57.6,57.6,57.6,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-31 05:30:02,35.8,35.8,35.8,58.2,58.2,58.2,0.0,0.0,29.82,29.82,,58.2,58.2,58.2,58.2,58.2,58.2,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-31 05:45:02,34.1,34.1,34.1,57.7,57.7,57.7,0.0,0.0,29.82,29.82,,57.7,57.7,57.7,57.7,57.7,57.7,8.0,8.0,8.0,4.0,4.0,4.0
2019-08-31 06:00:02,29.2,29.2,29.2,56.6,56.6,56.6,0.0,0.0,29.83,29.83,,56.6,56.6,56.6,56.6,56.6,56.6,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-31 06:15:02,31.3,31.3,31.3,55.9,55.9,55.9,0.0,0.0,29.83,29.83,,55.9,55.9,55.9,55.9,55.9,55.9,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-31 06:30:02,31.8,31.8,31.8,56.5,56.5,56.5,0.0,0.0,29.84,29.84,,56.5,56.5,56.5,56.5,56.5,56.5,5.0,5.0,5.0,2.0,2.0,2.0
2019-08-31 06:45:02,32.2,32.2,32.2,57.7,57.7,57.7,0.0,0.0,29.84,29.84,,57.7,57.7,57.7,57.7,57.7,57.7,9.0,9.0,9.0,5.0,5.0,5.0
2019-08-31 07:00:02,31.3,31.3,31.3,58.1,58.1,58.1,0.0,0.0,29.84,29.84,,58.1,58.1,58.1,58.1,58.1,58.1,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-31 07:15:02,31.7,31.7,31.7,59.4,59.4,59.4,0.0,0.0,29.84,29.84,,59.4,59.4,59.4,59.4,59.4,59.4,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-31 07:30:01,30.2,30.2,30.2,60.2,60.2,60.2,0.0,0.0,29.85,29.85,,60.2,60.2,60.2,60.2,60.2,60.2,8.0,8.0,8.0,4.0,4.0,4.0
2019-08-31 07:45:02,33.4,33.4,33.4,60.5,60.5,60.5,0.0,0.0,29.85,29.85,,60.5,60.5,60.5,60.5,60.5,60.5,8.0,8.0,8.0,5.0,5.0,5.0
2019-08-31 08:00:01,32.8,32.8,32.8,62.3,62.3,62.3,0.0,0.0,29.85,29.85,,62.3,62.3,62.3,62.3,62.3,62.3,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-31 08:15:02,34.2,34.2,34.2,64.8,64.8,64.8,0.0,0.0,29.85,29.85,,64.8,64.8,64.8,64.8,64.8,64.8,6.0,6.0,6.0,5.0,5.0,5.0
2019-08-31 08:30:02,37.5,37.5,37.5,67.7,67.7,67.7,0.0,0.0,29.85,29.85,,67.7,67.7,67.7,67.7,67.7,67.7,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-31 08:45:02,38.5,38.5,38.5,68.9,68.9,68.9,0.0,0.0,29.85,29.85,,70.7,70.7,70.7,70.7,70.7,70.7,8.0,8.0,8.0,4.0,4.0,4.0
2019-08-31 09:00:02,38.3,38.3,38.3,70.7,70.7,70.7,0.0,0.0,29.85,29.85,,72.4,72.4,72.4,72.4,72.4,72.4,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-31 09:15:02,39.4,39.4,39.4,72.0,72.0,72.0,0.0,0.0,29.85,29.85,,73.6,73.6,73.6,73.6,73.6,73.6,11.0,11.0,11.0,6.0,6.0,6.0
2019-08-31 09:30:02,39.6,39.6,39.6,73.4,73.4,73.4,0.0,0.0,29.85,29.85,,74.9,74.9,74.9,74.9,74.9,74.9,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-31 09:45:02,39.6,39.6,39.6,74.6,74.6,74.6,0.0,0.0,29.85,29.85,,76.0,76.0,76.0,76.0,76.0,76.0,12.0,12.0,12.0,6.0,6.0,6.0
2019-08-31 10:00:02,40.3,40.3,40.3,76.7,76.7,76.7,0.0,0.0,29.84,29.84,,78.0,78.0,78.0,78.0,78.0,78.0,11.0,11.0,11.0,6.0,6.0,6.0
2019-08-31 10:15:02,40.1,40.1,40.1,77.7,77.7,77.7,0.0,0.0,29.84,29.84,,78.9,78.9,78.9,78.9,78.9,78.9,13.0,13.0,13.0,7.0,7.0,7.0
2019-08-31 10:30:02,41.3,41.3,41.3,79.2,79.2,79.2,0.0,0.0,29.83,29.83,,80.3,80.3,80.3,80.3,80.3,80.3,11.0,11.0,11.0,7.0,7.0,7.0
2019-08-31 10:45:02,41.0,41.0,41.0,79.5,79.5,79.5,0.0,0.0,29.83,29.83,,81.2,81.2,81.2,81.2,81.2,81.2,13.0,13.0,13.0,7.0,7.0,7.0
2019-08-31 11:00:02,40.4,40.4,40.4,79.9,79.9,79.9,0.0,0.0,29.83,29.83,,81.8,81.8,81.8,81.8,81.8,81.8,12.0,12.0,12.0,6.0,6.0,6.0
2019-08-31 11:15:02,38.4,38.4,38.4,81.1,81.1,81.1,0.0,0.0,29.82,29.82,,83.8,83.8,83.8,83.8,83.8,83.8,12.0,12.0,12.0,6.0,6.0,6.0
2019-08-31 11:30:02,36.6,36.6,36.6,81.8,81.8,81.8,0.0,0.0,29.82,29.82,,84.8,84.8,84.8,84.8,84.8,84.8,11.0,11.0,11.0,6.0,6.0,6.0
2019-08-31 11:45:01,37.5,37.5,37.5,82.7,82.7,82.7,0.0,0.0,29.81,29.81,,86.0,86.0,86.0,86.0,86.0,86.0,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-31 12:00:02,35.7,35.7,35.7,82.3,82.3,82.3,0.0,0.0,29.82,29.82,,85.5,85.5,85.5,85.5,85.5,85.5,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-31 12:15:01,35.1,35.1,35.1,83.2,83.2,83.2,0.0,0.0,29.81,29.81,,86.7,86.7,86.7,86.7,86.7,86.7,12.0,12.0,12.0,7.0,7.0,7.0
2019-08-31 12:30:02,34.2,34.2,34.2,83.9,83.9,83.9,0.0,0.0,29.8,29.8,,87.6,87.6,87.6,87.6,87.6,87.6,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-31 12:45:02,29.5,29.5,29.5,84.5,84.5,84.5,0.0,0.0,29.8,29.8,,88.6,88.6,88.6,88.6,88.6,88.6,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-31 13:00:02,30.5,30.5,30.5,85.6,85.6,85.6,0.0,0.0,29.79,29.79,,89.9,89.9,89.9,89.9,89.9,89.9,15.0,15.0,15.0,8.0,8.0,8.0
2019-08-31 13:15:02,30.7,30.7,30.7,85.9,85.9,85.9,0.0,0.0,29.79,29.79,,90.2,90.2,90.2,90.2,90.2,90.2,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-31 13:30:02,31.1,31.1,31.1,86.3,86.3,86.3,0.0,0.0,29.79,29.79,,90.7,90.7,90.7,90.7,90.7,90.7,13.0,13.0,13.0,6.0,6.0,6.0
2019-08-31 13:45:02,31.3,31.3,31.3,86.5,86.5,86.5,0.0,0.0,29.78,29.78,,90.9,90.9,90.9,90.9,90.9,90.9,12.0,12.0,12.0,6.0,6.0,6.0
2019-08-31 14:00:02,31.3,31.3,31.3,86.5,86.5,86.5,0.0,0.0,29.78,29.78,,91.0,91.0,91.0,91.0,91.0,91.0,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-31 14:15:02,30.3,30.3,30.3,87.5,87.5,87.5,0.0,0.0,29.77,29.77,,92.4,92.4,92.4,92.4,92.4,92.4,10.0,10.0,10.0,5.0,5.0,5.0
2019-08-31 14:30:02,32.3,32.3,32.3,87.6,87.6,87.6,0.0,0.0,29.76,29.76,,92.2,92.2,92.2,92.2,92.2,92.2,9.0,9.0,9.0,2.0,2.0,2.0
2019-08-31 14:45:02,31.0,31.0,31.0,88.3,88.3,88.3,0.0,0.0,29.75,29.75,,93.3,93.3,93.3,93.3,93.3,93.3,21.0,21.0,21.0,9.0,9.0,9.0
2019-08-31 15:00:02,26.3,26.3,26.3,88.1,88.1,88.1,0.0,0.0,29.75,29.75,,93.7,93.7,93.7,93.7,93.7,93.7,13.0,13.0,13.0,4.0,4.0,4.0
2019-08-31 15:15:02,25.8,25.8,25.8,87.5,87.5,87.5,0.0,0.0,29.74,29.74,,93.0,93.0,93.0,93.0,93.0,93.0,18.0,18.0,18.0,9.0,9.0,9.0
2019-08-31 15:30:02,23.2,23.2,23.2,87.5,87.5,87.5,0.0,0.0,29.73,29.73,,93.3,93.3,93.3,93.3,93.3,93.3,19.0,19.0,19.0,9.0,9.0,9.0
2019-08-31 15:45:02,26.3,26.3,26.3,88.0,88.0,88.0,0.0,0.0,29.73,29.73,,93.6,93.6,93.6,93.6,93.6,93.6,15.0,15.0,15.0,8.0,8.0,8.0
2019-08-31 16:00:02,23.4,23.4,23.4,87.7,87.7,87.7,0.0,0.0,29.73,29.73,,93.5,93.5,93.5,93.5,93.5,93.5,15.0,15.0,15.0,7.0,7.0,7.0
2019-08-31 16:15:02,19.8,19.8,19.8,87.1,87.1,87.1,0.0,0.0,29.72,29.72,,93.0,93.0,93.0,93.0,93.0,93.0,18.0,18.0,18.0,8.0,8.0,8.0
2019-08-31 16:30:02,20.0,20.0,20.0,87.2,87.2,87.2,0.0,0.0,29.72,29.72,,93.2,93.2,93.2,93.2,93.2,93.2,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-31 16:45:02,19.8,19.8,19.8,87.1,87.1,87.1,0.0,0.0,29.72,29.72,,93.0,93.0,93.0,93.0,93.0,93.0,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-31 17:00:02,22.6,22.6,22.6,86.9,86.9,86.9,0.0,0.0,29.72,29.72,,92.5,92.5,92.5,92.5,92.5,92.5,16.0,16.0,16.0,8.0,8.0,8.0
2019-08-31 17:15:02,22.6,22.6,22.6,86.8,86.8,86.8,0.0,0.0,29.72,29.72,,92.4,92.4,92.4,92.4,92.4,92.4,14.0,14.0,14.0,7.0,7.0,7.0
2019-08-31 17:30:02,25.1,25.1,25.1,86.7,86.7,86.7,0.0,0.0,29.72,29.72,,92.0,92.0,92.0,92.0,92.0,92.0,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-31 17:45:02,21.8,21.8,21.8,86.0,86.0,86.0,0.0,0.0,29.72,29.72,,91.4,91.4,91.4,91.4,91.4,91.4,16.0,16.0,16.0,7.0,7.0,7.0
2019-08-31 18:00:02,21.9,21.9,21.9,86.1,86.1,86.1,0.0,0.0,29.71,29.71,,91.5,91.5,91.5,91.5,91.5,91.5,15.0,15.0,15.0,6.0,6.0,6.0
2019-08-31 18:15:02,21.3,21.3,21.3,85.5,85.5,85.5,0.0,0.0,29.71,29.71,,90.7,90.7,90.7,90.7,90.7,90.7,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-31 18:30:02,20.3,20.3,20.3,84.4,84.4,84.4,0.0,0.0,29.71,29.71,,89.3,89.3,89.3,89.3,89.3,89.3,11.0,11.0,11.0,5.0,5.0,5.0
2019-08-31 18:45:02,22.1,22.1,22.1,83.5,83.5,83.5,0.0,0.0,29.72,29.72,,88.0,88.0,88.0,88.0,88.0,88.0,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-31 19:00:02,18.3,18.3,18.3,82.4,82.4,82.4,0.0,0.0,29.72,29.72,,86.7,86.7,86.7,86.7,86.7,86.7,12.0,12.0,12.0,5.0,5.0,5.0
2019-08-31 19:15:02,17.2,17.2,17.2,81.3,81.3,81.3,0.0,0.0,29.72,29.72,,85.2,85.2,85.2,85.2,85.2,85.2,10.0,10.0,10.0,4.0,4.0,4.0
2019-08-31 19:30:02,21.0,21.0,21.0,80.2,80.2,80.2,0.0,0.0,29.72,29.72,,83.3,83.3,83.3,83.3,83.3,83.3,9.0,9.0,9.0,4.0,4.0,4.0
2019-08-31 19:45:02,21.1,21.1,21.1,78.8,78.8,78.8,0.0,0.0,29.72,29.72,,80.5,80.5,80.5,80.5,80.5,80.5,8.0,8.0,8.0,3.0,3.0,3.0
2019-08-31 20:00:02,21.5,21.5,21.5,76.4,76.4,76.4,0.0,0.0,29.72,29.72,,78.3,78.3,78.3,78.3,78.3,78.3,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-31 20:15:02,20.2,20.2,20.2,77.4,77.4,77.4,0.0,0.0,29.73,29.73,,79.3,79.3,79.3,79.3,79.3,79.3,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-31 20:30:01,20.5,20.5,20.5,75.1,75.1,75.1,0.0,0.0,29.73,29.73,,77.1,77.1,77.1,77.1,77.1,77.1,5.0,5.0,5.0,2.0,2.0,2.0
2019-08-31 20:45:01,21.4,21.4,21.4,73.7,73.7,73.7,0.0,0.0,29.74,29.74,,75.8,75.8,75.8,75.8,75.8,75.8,4.0,4.0,4.0,1.0,1.0,1.0
2019-08-31 21:00:02,22.7,22.7,22.7,73.1,73.1,73.1,0.0,0.0,29.75,29.75,,75.2,75.2,75.2,75.2,75.2,75.2,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-31 21:15:02,22.8,22.8,22.8,73.3,73.3,73.3,0.0,0.0,29.76,29.76,,75.4,75.4,75.4,75.4,75.4,75.4,2.0,2.0,2.0,1.0,1.0,1.0
2019-08-31 21:30:02,24.9,24.9,24.9,73.9,73.9,73.9,0.0,0.0,29.76,29.76,,75.9,75.9,75.9,75.9,75.9,75.9,5.0,5.0,5.0,1.0,1.0,1.0
2019-08-31 21:45:02,27.9,27.9,27.9,74.0,74.0,74.0,0.0,0.0,29.77,29.77,,75.9,75.9,75.9,75.9,75.9,75.9,2.0,2.0,2.0,0.0,0.0,0.0
2019-08-31 22:00:02,30.0,30.0,30.0,73.2,73.2,73.2,0.0,0.0,29.77,29.77,,75.1,75.1,75.1,75.1,75.1,75.1,6.0,6.0,6.0,3.0,3.0,3.0
2019-08-31 22:15:02,27.0,27.0,27.0,70.8,70.8,70.8,0.0,0.0,29.77,29.77,,73.0,73.0,73.0,73.0,73.0,73.0,7.0,7.0,7.0,4.0,4.0,4.0
2019-08-31 22:30:02,29.8,29.8,29.8,71.3,71.3,71.3,0.0,0.0,29.77,29.77,,73.3,73.3,73.3,73.3,73.3,73.3,8.0,8.0,8.0,5.0,5.0,5.0
2019-08-31 22:45:02,33.4,33.4,33.4,70.2,70.2,70.2,0.0,0.0,29.77,29.77,,72.2,72.2,72.2,72.2,72.2,72.2,7.0,7.0,7.0,3.0,3.0,3.0
2019-08-31 23:00:02,32.5,32.5,32.5,69.1,69.1,69.1,0.0,0.0,29.77,29.77,,71.2,71.2,71.2,71.2,71.2,71.2,2.0,2.0,2.0,0.0,0.0,0.0
2019-08-31 23:15:02,31.6,31.6,31.6,69.2,69.2,69.2,0.0,0.0,29.77,29.77,,71.3,71.3,71.3,71.3,71.3,71.3,5.0,5.0,5.0,2.0,2.0,2.0
2019-08-31 23:30:02,33.8,33.8,33.8,69.5,69.5,69.5,0.0,0.0,29.77,29.77,,71.5,71.5,71.5,71.5,71.5,71.5,5.0,5.0,5.0,2.0,2.0,2.0
2019-09-01 00:00:05,34.7,34.7,34.7,69.5,69.5,69.5,0.0,0.0,29.77,29.77,,71.4,71.4,71.4,71.4,71.4,71.4,5.0,5.0,5.0,2.0,2.0,2.0
2019-09-01 00:15:02,37.6,37.6,37.6,69.7,69.7,69.7,0.0,0.0,29.77,29.77,,71.5,71.5,71.5,71.5,71.5,71.5,2.0,2.0,2.0,0.0,0.0,0.0
2019-09-01 00:30:02,36.4,36.4,36.4,69.3,69.3,69.3,0.0,0.0,29.77,29.77,,71.2,71.2,71.2,71.2,71.2,71.2,4.0,4.0,4.0,1.0,1.0,1.0
2019-09-01 01:00:02,36.3,36.3,36.3,68.1,68.1,68.1,0.0,0.0,29.78,29.78,,70.0,70.0,70.0,70.0,70.0,70.0,5.0,5.0,5.0,1.0,1.0,1.0
2019-09-01 01:15:02,37.3,37.3,37.3,69.2,69.2,69.2,0.0,0.0,29.78,29.78,,69.2,69.2,69.2,69.2,69.2,69.2,4.0,4.0,4.0,1.0,1.0,1.0
2019-09-01 01:30:02,36.3,36.3,36.3,68.1,68.1,68.1,0.0,0.0,29.78,29.78,,68.1,68.1,68.1,68.1,68.1,68.1,3.0,3.0,3.0,1.0,1.0,1.0
2019-09-01 01:45:02,35.4,35.4,35.4,67.1,67.1,67.1,0.0,0.0,29.78,29.78,,67.1,67.1,67.1,67.1,67.1,67.1,4.0,4.0,4.0,1.0,1.0,1.0
2019-09-01 02:00:03,35.4,35.4,35.4,66.2,66.2,66.2,0.0,0.0,29.78,29.78,,66.2,66.2,66.2,66.2,66.2,66.2,4.0,4.0,4.0,2.0,2.0,2.0
2019-09-01 02:15:02,35.5,35.5,35.5,65.4,65.4,65.4,0.0,0.0,29.78,29.78,,65.4,65.4,65.4,65.4,65.4,65.4,6.0,6.0,6.0,3.0,3.0,3.0
2019-09-01 02:30:02,36.0,36.0,36.0,65.9,65.9,65.9,0.0,0.0,29.78,29.78,,65.9,65.9,65.9,65.9,65.9,65.9,7.0,7.0,7.0,4.0,4.0,4.0
2019-09-01 02:45:02,35.4,35.4,35.4,66.1,66.1,66.1,0.0,0.0,29.78,29.78,,66.1,66.1,66.1,66.1,66.1,66.1,5.0,5.0,5.0,2.0,2.0,2.0
2019-09-01 03:00:02,35.7,35.7,35.7,65.6,65.6,65.6,0.0,0.0,29.79,29.79,,65.6,65.6,65.6,65.6,65.6,65.6,6.0,6.0,6.0,2.0,2.0,2.0
2019-09-01 03:15:02,34.5,34.5,34.5,65.1,65.1,65.1,0.0,0.0,29.79,29.79,,65.1,65.1,65.1,65.1,65.1,65.1,5.0,5.0,5.0,2.0,2.0,2.0
2019-09-01 03:30:02,36.3,36.3,36.3,64.6,64.6,64.6,0.0,0.0,29.79,29.79,,64.6,64.6,64.6,64.6,64.6,64.6,6.0,6.0,6.0,2.0,2.0,2.0
2019-09-01 03:45:02,35.6,35.6,35.6,64.5,64.5,64.5,0.0,0.0,29.79,29.79,,64.5,64.5,64.5,64.5,64.5,64.5,8.0,8.0,8.0,3.0,3.0,3.0
2019-09-01 04:00:02,35.8,35.8,35.8,64.8,64.8,64.8,0.0,0.0,29.79,29.79,,64.8,64.8,64.8,64.8,64.8,64.8,9.0,9.0,9.0,4.0,4.0,4.0
2019-09-01 04:15:02,35.5,35.5,35.5,64.5,64.5,64.5,0.0,0.0,29.79,29.79,,64.5,64.5,64.5,64.5,64.5,64.5,8.0,8.0,8.0,3.0,3.0,3.0
2019-09-01 04:30:02,35.8,35.8,35.8,64.0,64.0,64.0,0.0,0.0,29.79,29.79,,64.0,64.0,64.0,64.0,64.0,64.0,6.0,6.0,6.0,3.0,3.0,3.0
2019-09-01 04:45:02,36.5,36.5,36.5,64.0,64.0,64.0,0.0,0.0,29.79,29.79,,64.0,64.0,64.0,64.0,64.0,64.0,5.0,5.0,5.0,2.0,2.0,2.0
2019-09-01 05:00:02,36.2,36.2,36.2,63.7,63.7,63.7,0.0,0.0,29.79,29.79,,63.7,63.7,63.7,63.7,63.7,63.7,6.0,6.0,6.0,2.0,2.0,2.0
2019-09-01 05:15:02,33.8,33.8,33.8,62.6,62.6,62.6,0.0,0.0,29.8,29.8,,62.6,62.6,62.6,62.6,62.6,62.6,6.0,6.0,6.0,3.0,3.0,3.0
2019-09-01 05:30:02,34.1,34.1,34.1,61.3,61.3,61.3,0.0,0.0,29.8,29.8,,61.3,61.3,61.3,61.3,61.3,61.3,7.0,7.0,7.0,3.0,3.0,3.0
2019-09-01 05:45:02,34.3,34.3,34.3,60.8,60.8,60.8,0.0,0.0,29.8,29.8,,60.8,60.8,60.8,60.8,60.8,60.8,10.0,10.0,10.0,5.0,5.0,5.0
2019-09-01 06:00:02,34.3,34.3,34.3,60.8,60.8,60.8,0.0,0.0,29.8,29.8,,60.8,60.8,60.8,60.8,60.8,60.8,8.0,8.0,8.0,4.0,4.0,4.0
2019-09-01 06:15:02,34.2,34.2,34.2,59.9,59.9,59.9,0.0,0.0,29.81,29.81,,59.9,59.9,59.9,59.9,59.9,59.9,7.0,7.0,7.0,3.0,3.0,3.0
2019-09-01 06:30:02,32.4,32.4,32.4,58.6,58.6,58.6,0.0,0.0,29.81,29.81,,58.6,58.6,58.6,58.6,58.6,58.6,6.0,6.0,6.0,2.0,2.0,2.0
2019-09-01 06:45:02,33.1,33.1,33.1,57.2,57.2,57.2,0.0,0.0,29.82,29.82,,57.2,57.2,57.2,57.2,57.2,57.2,6.0,6.0,6.0,3.0,3.0,3.0
2019-09-01 07:00:03,34.3,34.3,34.3,56.6,56.6,56.6,0.0,0.0,29.82,29.82,,56.6,56.6,56.6,56.6,56.6,56.6,5.0,5.0,5.0,3.0,3.0,3.0
2019-09-01 07:15:02,35.1,35.1,35.1,59.5,59.5,59.5,0.0,0.0,29.83,29.83,,59.5,59.5,59.5,59.5,59.5,59.5,7.0,7.0,7.0,3.0,3.0,3.0
2019-09-01 07:30:02,34.3,34.3,34.3,61.5,61.5,61.5,0.0,0.0,29.83,29.83,,61.5,61.5,61.5,61.5,61.5,61.5,6.0,6.0,6.0,3.0,3.0,3.0
2019-09-01 07:45:02,34.3,34.3,34.3,63.1,63.1,63.1,0.0,0.0,29.84,29.84,,63.1,63.1,63.1,63.1,63.1,63.1,8.0,8.0,8.0,5.0,5.0,5.0
2019-09-01 08:00:02,35.0,35.0,35.0,64.0,64.0,64.0,0.0,0.0,29.84,29.84,,64.0,64.0,64.0,64.0,64.0,64.0,7.0,7.0,7.0,4.0,4.0,4.0
2019-09-01 08:15:02,34.9,34.9,34.9,65.6,65.6,65.6,0.0,0.0,29.83,29.83,,65.6,65.6,65.6,65.6,65.6,65.6,6.0,6.0,6.0,3.0,3.0,3.0
2019-09-01 08:30:02,34.5,34.5,34.5,68.0,68.0,68.0,0.0,0.0,29.83,29.83,,68.0,68.0,68.0,68.0,68.0,68.0,10.0,10.0,10.0,4.0,4.0,4.0
2019-09-01 08:45:02,35.7,35.7,35.7,69.4,69.4,69.4,0.0,0.0,29.83,29.83,,69.4,69.4,69.4,69.4,69.4,69.4,8.0,8.0,8.0,4.0,4.0,4.0
2019-09-01 09:00:02,36.1,36.1,36.1,69.0,69.0,69.0,0.0,0.0,29.83,29.83,,70.9,70.9,70.9,70.9,70.9,70.9,9.0,9.0,9.0,4.0,4.0,4.0
2019-09-01 09:15:02,35.6,35.6,35.6,70.7,70.7,70.7,0.0,0.0,29.83,29.83,,72.5,72.5,72.5,72.5,72.5,72.5,12.0,12.0,12.0,5.0,5.0,5.0
2019-09-01 09:30:02,35.8,35.8,35.8,72.1,72.1,72.1,0.0,0.0,29.83,29.83,,73.8,73.8,73.8,73.8,73.8,73.8,11.0,11.0,11.0,5.0,5.0,5.0
2019-09-01 09:45:02,35.3,35.3,35.3,74.2,74.2,74.2,0.0,0.0,29.83,29.83,,75.8,75.8,75.8,75.8,75.8,75.8,13.0,13.0,13.0,5.0,5.0,5.0
2019-09-01 10:00:02,36.4,36.4,36.4,75.6,75.6,75.6,0.0,0.0,29.83,29.83,,77.1,77.1,77.1,77.1,77.1,77.1,11.0,11.0,11.0,5.0,5.0,5.0
2019-09-01 10:15:02,35.2,35.2,35.2,76.9,76.9,76.9,0.0,0.0,29.82,29.82,,78.4,78.4,78.4,78.4,78.4,78.4,11.0,11.0,11.0,6.0,6.0,6.0
2019-09-01 10:30:02,34.6,34.6,34.6,77.8,77.8,77.8,0.0,0.0,29.82,29.82,,79.2,79.2,79.2,79.2,79.2,79.2,12.0,12.0,12.0,6.0,6.0,6.0
2019-09-01 10:45:02,30.7,30.7,30.7,79.8,79.8,79.8,0.0,0.0,29.82,29.82,,81.2,81.2,81.2,81.2,81.2,81.2,14.0,14.0,14.0,7.0,7.0,7.0
2019-09-01 11:00:02,31.4,31.4,31.4,79.7,79.7,79.7,0.0,0.0,29.82,29.82,,82.0,82.0,82.0,82.0,82.0,82.0,16.0,16.0,16.0,6.0,6.0,6.0
2019-09-01 11:15:02,30.2,30.2,30.2,80.0,80.0,80.0,0.0,0.0,29.82,29.82,,82.5,82.5,82.5,82.5,82.5,82.5,13.0,13.0,13.0,6.0,6.0,6.0
2019-09-01 11:30:02,34.2,34.2,34.2,80.9,80.9,80.9,0.0,0.0,29.82,29.82,,83.7,83.7,83.7,83.7,83.7,83.7,16.0,16.0,16.0,7.0,7.0,7.0
2019-09-01 11:45:02,31.2,31.2,31.2,81.0,81.0,81.0,0.0,0.0,29.81,29.81,,83.8,83.8,83.8,83.8,83.8,83.8,18.0,18.0,18.0,8.0,8.0,8.0
2019-09-01 12:00:02,32.0,32.0,32.0,81.7,81.7,81.7,0.0,0.0,29.8,29.8,,84.8,84.8,84.8,84.8,84.8,84.8,14.0,14.0,14.0,6.0,6.0,6.0
2019-09-01 12:15:02,32.6,32.6,32.6,82.3,82.3,82.3,0.0,0.0,29.79,29.79,,85.5,85.5,85.5,85.5,85.5,85.5,14.0,14.0,14.0,7.0,7.0,7.0
2019-09-01 12:30:02,31.9,31.9,31.9,83.3,83.3,83.3,0.0,0.0,29.79,29.79,,86.8,86.8,86.8,86.8,86.8,86.8,18.0,18.0,18.0,7.0,7.0,7.0
2019-09-01 12:45:02,30.4,30.4,30.4,83.7,83.7,83.7,0.0,0.0,29.79,29.79,,87.3,87.3,87.3,87.3,87.3,87.3,13.0,13.0,13.0,7.0,7.0,7.0
2019-09-01 13:00:03,29.0,29.0,29.0,84.0,84.0,84.0,0.0,0.0,29.79,29.79,,88.0,88.0,88.0,88.0,88.0,88.0,16.0,16.0,16.0,6.0,6.0,6.0
2019-09-01 13:15:02,28.0,28.0,28.0,85.0,85.0,85.0,0.0,0.0,29.78,29.78,,89.4,89.4,89.4,89.4,89.4,89.4,19.0,19.0,19.0,7.0,7.0,7.0
